country,alpha3_lower,continent,time,lifeExp,pop,gdpPercap
Malaysia,mys,Asia,1945-01-01,38.13,5580013,NA
Malaysia,mys,Asia,1950-01-01,53.52,6109902,NA
Malaysia,mys,Asia,1955-01-01,58.94,7038910,NA
Malaysia,mys,Asia,1960-01-01,62.82,8156342,1235.23979
Malaysia,mys,Asia,1965-01-01,65.51,9526558,1474.77312
Malaysia,mys,Asia,1970-01-01,67.29,10804131,1747.86479
Malaysia,mys,Asia,1975-01-01,67.51,12162189,2279.35875
Malaysia,mys,Asia,1980-01-01,70.48,13798094,3026.37217
Malaysia,mys,Asia,1985-01-01,70.03,15598924,3437.12776
Malaysia,mys,Asia,1990-01-01,71.91,18029824,4139.11079
Malaysia,mys,Asia,1995-01-01,71.82,20487604,5727.11506
Malaysia,mys,Asia,2000-01-01,73,23194252,6392.58085
Malaysia,mys,Asia,2005-01-01,74.12,25690615,7274.9711
Malaysia,mys,Asia,2010-01-01,74.44,28208028,8247.78226
Malaysia,mys,Asia,2015-01-01,75.04,30270965,9955.24272
Malaysia,mys,Asia,2019-01-01,75.04,31949789,11391.69172
Niger,ner,Afrika,1800-01-01,30.8,852737,NA
Niger,ner,Afrika,1805-01-01,30.8,852737,NA
Niger,ner,Afrika,1810-01-01,30.8,852737,NA
Niger,ner,Afrika,1815-01-01,30.8,855962,NA
Niger,ner,Afrika,1820-01-01,30.8,864668,NA
Niger,ner,Afrika,1825-01-01,30.8,879001,NA
Niger,ner,Afrika,1830-01-01,30.8,899109,NA
Niger,ner,Afrika,1835-01-01,30.8,923000,NA
Niger,ner,Afrika,1840-01-01,30.8,947525,NA
Niger,ner,Afrika,1845-01-01,30.8,972702,NA
Niger,ner,Afrika,1850-01-01,30.8,998548,NA
Niger,ner,Afrika,1855-01-01,30.8,1017666,NA
Niger,ner,Afrika,1860-01-01,30.8,1039722,NA
Niger,ner,Afrika,1865-01-01,30.8,1066166,NA
Niger,ner,Afrika,1870-01-01,30.8,1094468,NA
Niger,ner,Afrika,1875-01-01,30.96,1127658,NA
Niger,ner,Afrika,1880-01-01,31.12,1162418,NA
Niger,ner,Afrika,1885-01-01,31.28,1198121,NA
Niger,ner,Afrika,1890-01-01,31.44,1234792,NA
Niger,ner,Afrika,1895-01-01,31.6,1272454,NA
Niger,ner,Afrika,1900-01-01,31.77,1316667,NA
Niger,ner,Afrika,1905-01-01,31.93,1398752,NA
Niger,ner,Afrika,1910-01-01,32.09,1489224,NA
Niger,ner,Afrika,1915-01-01,32.25,1567602,NA
Niger,ner,Afrika,1920-01-01,32.41,1643551,NA
Niger,ner,Afrika,1925-01-01,32.57,1755728,NA
Niger,ner,Afrika,1930-01-01,32.73,1880979,NA
Niger,ner,Afrika,1935-01-01,32.89,2007625,NA
Niger,ner,Afrika,1940-01-01,33.05,2146748,NA
Niger,ner,Afrika,1945-01-01,33.21,2330159,NA
Niger,ner,Afrika,1950-01-01,37.79,2559706,NA
Niger,ner,Afrika,1955-01-01,38.95,2955536,NA
Niger,ner,Afrika,1960-01-01,40.33,3388774,768.01813
Niger,ner,Afrika,1965-01-01,42.32,3914118,898.12542
Niger,ner,Afrika,1970-01-01,43.05,4510645,760.03264
Niger,ner,Afrika,1975-01-01,43.14,5184940,581.21358
Niger,ner,Afrika,1980-01-01,44.94,5989000,647.45946
Niger,ner,Afrika,1985-01-01,45.46,6915994,492.58214
Niger,ner,Afrika,1990-01-01,47.41,8026592,481.07024
Niger,ner,Afrika,1995-01-01,48.57,9490289,432.58306
Niger,ner,Afrika,2000-01-01,51.85,11331561,399.14326
Niger,ner,Afrika,2005-01-01,55.62,13624474,411.20015
Niger,ner,Afrika,2010-01-01,59.05,16464025,443.42956
Niger,ner,Afrika,2015-01-01,60.64,20001663,484.23863
Niger,ner,Afrika,2019-01-01,62.51,23310719,523.65878
Nigeria,nga,Afrika,1800-01-01,30.4,12100860,NA
Nigeria,nga,Afrika,1805-01-01,30.4,12100860,NA
Nigeria,nga,Afrika,1810-01-01,30.4,12100860,NA
Nigeria,nga,Afrika,1815-01-01,30.4,12100860,NA
Nigeria,nga,Afrika,1820-01-01,30.4,12128130,NA
Nigeria,nga,Afrika,1825-01-01,30.4,12329705,NA
Nigeria,nga,Afrika,1830-01-01,30.4,12562702,NA
Nigeria,nga,Afrika,1835-01-01,30.4,12800102,NA
Nigeria,nga,Afrika,1840-01-01,30.4,13041988,NA
Nigeria,nga,Afrika,1845-01-01,30.4,13288445,NA
Nigeria,nga,Afrika,1850-01-01,30.4,13540231,NA
Nigeria,nga,Afrika,1855-01-01,30.4,13915978,NA
Nigeria,nga,Afrika,1860-01-01,30.4,14305550,NA
Nigeria,nga,Afrika,1865-01-01,30.4,14728818,NA
Nigeria,nga,Afrika,1870-01-01,30.4,15176955,NA
Nigeria,nga,Afrika,1875-01-01,31.05,15699396,NA
Nigeria,nga,Afrika,1880-01-01,31.7,16258955,NA
Nigeria,nga,Afrika,1885-01-01,32.35,16903552,NA
Nigeria,nga,Afrika,1890-01-01,33.01,17575410,NA
Nigeria,nga,Afrika,1895-01-01,33.66,18220932,NA
Nigeria,nga,Afrika,1900-01-01,34.31,18920724,NA
Nigeria,nga,Afrika,1905-01-01,34.96,19909123,NA
Nigeria,nga,Afrika,1910-01-01,35.61,20992384,NA
Nigeria,nga,Afrika,1915-01-01,36.26,22140113,NA
Nigeria,nga,Afrika,1920-01-01,36.91,23340876,NA
Nigeria,nga,Afrika,1925-01-01,37.57,25162929,NA
Nigeria,nga,Afrika,1930-01-01,38.22,27217036,NA
Nigeria,nga,Afrika,1935-01-01,38.87,29329302,NA
Nigeria,nga,Afrika,1940-01-01,39.52,31645899,NA
Nigeria,nga,Afrika,1945-01-01,40.17,34537826,NA
Nigeria,nga,Afrika,1950-01-01,44.75,37859750,NA
Nigeria,nga,Afrika,1955-01-01,45.86,41086100,NA
Nigeria,nga,Afrika,1960-01-01,46.81,45138460,1433.91992
Nigeria,nga,Afrika,1965-01-01,48.15,50127920,1609.64235
Nigeria,nga,Afrika,1970-01-01,49.05,55982142,1782.75107
Nigeria,nga,Afrika,1975-01-01,52.01,63374289,2064.6645
Nigeria,nga,Afrika,1980-01-01,54.06,73423646,2159.91539
Nigeria,nga,Afrika,1985-01-01,54.91,83562776,1433.43406
Nigeria,nga,Afrika,1990-01-01,54.69,95212454,1588.5023
Nigeria,nga,Afrika,1995-01-01,54.63,107948339,1414.10138
Nigeria,nga,Afrika,2000-01-01,54.63,122283853,1450.78384
Nigeria,nga,Afrika,2005-01-01,56.63,138865014,1948.04844
Nigeria,nga,Afrika,2010-01-01,59.64,158503203,2403.64526
Nigeria,nga,Afrika,2015-01-01,62.11,181137454,2687.48006
Nigeria,nga,Afrika,2019-01-01,64.34,200963603,2502.65228
Nicaragua,nic,Amerika,1800-01-01,25.4,186000,NA
Nicaragua,nic,Amerika,1805-01-01,25.4,186000,NA
Nicaragua,nic,Amerika,1810-01-01,25.4,186000,NA
Nicaragua,nic,Amerika,1815-01-01,25.4,186000,NA
Nicaragua,nic,Amerika,1820-01-01,25.4,187802,NA
Nicaragua,nic,Amerika,1825-01-01,25.4,201477,NA
Nicaragua,nic,Amerika,1830-01-01,25.4,218186,NA
Nicaragua,nic,Amerika,1835-01-01,25.4,236280,NA
Nicaragua,nic,Amerika,1840-01-01,25.4,255876,NA
Nicaragua,nic,Amerika,1845-01-01,25.4,277096,NA
Nicaragua,nic,Amerika,1850-01-01,25.4,298221,NA
Nicaragua,nic,Amerika,1855-01-01,25.4,312930,NA
Nicaragua,nic,Amerika,1860-01-01,25.4,326352,NA
Nicaragua,nic,Amerika,1865-01-01,25.4,340293,NA
Nicaragua,nic,Amerika,1870-01-01,25.4,356033,NA
Nicaragua,nic,Amerika,1875-01-01,25.66,380798,NA
Nicaragua,nic,Amerika,1880-01-01,25.91,408630,NA
Nicaragua,nic,Amerika,1885-01-01,26.17,438430,NA
Nicaragua,nic,Amerika,1890-01-01,26.42,470335,NA
Nicaragua,nic,Amerika,1895-01-01,26.68,504490,NA
Nicaragua,nic,Amerika,1900-01-01,26.94,542021,NA
Nicaragua,nic,Amerika,1905-01-01,27.19,588771,NA
Nicaragua,nic,Amerika,1910-01-01,27.45,640581,NA
Nicaragua,nic,Amerika,1915-01-01,27.7,696955,NA
Nicaragua,nic,Amerika,1920-01-01,27.04,749222,NA
Nicaragua,nic,Amerika,1925-01-01,29.42,776193,NA
Nicaragua,nic,Amerika,1930-01-01,32.67,806886,NA
Nicaragua,nic,Amerika,1935-01-01,35.98,884251,NA
Nicaragua,nic,Amerika,1940-01-01,39.34,981826,NA
Nicaragua,nic,Amerika,1945-01-01,43.47,1124017,NA
Nicaragua,nic,Amerika,1950-01-01,47.67,1294994,NA
Nicaragua,nic,Amerika,1955-01-01,52.29,1508103,NA
Nicaragua,nic,Amerika,1960-01-01,53.6,1773132,1680.99035
Nicaragua,nic,Amerika,1965-01-01,57.19,2068379,2329.8529
Nicaragua,nic,Amerika,1970-01-01,58.08,2406523,2414.60523
Nicaragua,nic,Amerika,1975-01-01,62.65,2806859,2652.51064
Nicaragua,nic,Amerika,1980-01-01,66.37,3265520,1842.5713
Nicaragua,nic,Amerika,1985-01-01,63.31,3734343,1663.12099
Nicaragua,nic,Amerika,1990-01-01,72.72,4173435,1257.58899
Nicaragua,nic,Amerika,1995-01-01,71.46,4652185,1232.31311
Nicaragua,nic,Amerika,2000-01-01,73.73,5069310,1444.94769
Nicaragua,nic,Amerika,2005-01-01,73.46,5438692,1573.04778
Nicaragua,nic,Amerika,2010-01-01,74.37,5824058,1679.0045
Nicaragua,nic,Amerika,2015-01-01,74.91,6223234,2049.85167
Nicaragua,nic,Amerika,2019-01-01,75.38,6545503,1984.79344
Netherlands,nld,Europa,1800-01-01,39.86,2000000,NA
Netherlands,nld,Europa,1805-01-01,39.86,2023364,NA
Netherlands,nld,Europa,1810-01-01,39.86,2060391,NA
Netherlands,nld,Europa,1815-01-01,39.86,2185700,NA
Netherlands,nld,Europa,1820-01-01,39.86,2331997,NA
Netherlands,nld,Europa,1825-01-01,39.86,2478828,NA
Netherlands,nld,Europa,1830-01-01,39.86,2628686,NA
Netherlands,nld,Europa,1835-01-01,39.86,2756831,NA
Netherlands,nld,Europa,1840-01-01,39.86,2882581,NA
Netherlands,nld,Europa,1845-01-01,39.86,2990272,NA
Netherlands,nld,Europa,1850-01-01,39.86,3097727,NA
Netherlands,nld,Europa,1855-01-01,34.53,3204576,NA
Netherlands,nld,Europa,1860-01-01,36.91,3317831,NA
Netherlands,nld,Europa,1865-01-01,36.37,3455699,NA
Netherlands,nld,Europa,1870-01-01,37.34,3609009,NA
Netherlands,nld,Europa,1875-01-01,38.24,3810799,NA
Netherlands,nld,Europa,1880-01-01,40.4,4031125,NA
Netherlands,nld,Europa,1885-01-01,43.32,4266715,NA
Netherlands,nld,Europa,1890-01-01,44.42,4519467,NA
Netherlands,nld,Europa,1895-01-01,46.67,4806840,NA
Netherlands,nld,Europa,1900-01-01,48.43,5120625,NA
Netherlands,nld,Europa,1905-01-01,52.15,5487360,NA
Netherlands,nld,Europa,1910-01-01,55.19,5887210,NA
Netherlands,nld,Europa,1915-01-01,57.28,6325924,NA
Netherlands,nld,Europa,1920-01-01,57.91,6799265,NA
Netherlands,nld,Europa,1925-01-01,63.26,7297354,NA
Netherlands,nld,Europa,1930-01-01,64.82,7819340,NA
Netherlands,nld,Europa,1935-01-01,66.64,8308847,NA
Netherlands,nld,Europa,1940-01-01,65.51,8823701,NA
Netherlands,nld,Europa,1945-01-01,55.55,9410898,NA
Netherlands,nld,Europa,1950-01-01,71.58,10042051,NA
Netherlands,nld,Europa,1955-01-01,72.62,10709621,NA
Netherlands,nld,Europa,1960-01-01,73.5,11448815,14271.12963
Netherlands,nld,Europa,1965-01-01,73.69,12248333,17416.24934
Netherlands,nld,Europa,1970-01-01,73.73,13001941,21354.2581
Netherlands,nld,Europa,1975-01-01,74.68,13683287,24000.10418
Netherlands,nld,Europa,1980-01-01,75.88,14148410,26355.07088
Netherlands,nld,Europa,1985-01-01,76.49,14513947,27209.27476
Netherlands,nld,Europa,1990-01-01,77.16,14965442,31093.54487
Netherlands,nld,Europa,1995-01-01,77.69,15467852,33683.19507
Netherlands,nld,Europa,2000-01-01,78.28,15926188,40440.67534
Netherlands,nld,Europa,2005-01-01,79.63,16367153,42184.80696
Netherlands,nld,Europa,2010-01-01,80.95,16682927,44372.65591
Netherlands,nld,Europa,2015-01-01,81.66,16938492,45175.23189
Netherlands,nld,Europa,2019-01-01,81.74,17097123,48424.25384
Norway,nor,Europa,1800-01-01,37.92,900000,NA
Norway,nor,Europa,1805-01-01,44.27,892468,NA
Norway,nor,Europa,1810-01-01,36.48,890801,NA
Norway,nor,Europa,1815-01-01,45.58,926604,NA
Norway,nor,Europa,1820-01-01,46.96,973385,NA
Norway,nor,Europa,1825-01-01,49.23,1044391,NA
Norway,nor,Europa,1830-01-01,45.75,1120917,NA
Norway,nor,Europa,1835-01-01,46.1,1181168,NA
Norway,nor,Europa,1840-01-01,45.62,1242319,NA
Norway,nor,Europa,1845-01-01,50.07,1314507,NA
Norway,nor,Europa,1850-01-01,49.53,1394054,NA
Norway,nor,Europa,1855-01-01,50.44,1490797,NA
Norway,nor,Europa,1860-01-01,50,1591113,NA
Norway,nor,Europa,1865-01-01,50.42,1664179,NA
Norway,nor,Europa,1870-01-01,50.86,1736968,NA
Norway,nor,Europa,1875-01-01,47.65,1824893,NA
Norway,nor,Europa,1880-01-01,51.94,1912126,NA
Norway,nor,Europa,1885-01-01,51.1,1957681,NA
Norway,nor,Europa,1890-01-01,48.65,2005632,NA
Norway,nor,Europa,1895-01-01,52.87,2110597,NA
Norway,nor,Europa,1900-01-01,53.56,2224417,NA
Norway,nor,Europa,1905-01-01,55.21,2305889,NA
Norway,nor,Europa,1910-01-01,58.12,2389021,NA
Norway,nor,Europa,1915-01-01,58.31,2506703,NA
Norway,nor,Europa,1920-01-01,59.05,2629454,NA
Norway,nor,Europa,1925-01-01,62.71,2719852,NA
Norway,nor,Europa,1930-01-01,64.32,2806235,NA
Norway,nor,Europa,1935-01-01,66.07,2889012,NA
Norway,nor,Europa,1940-01-01,66.14,2979763,NA
Norway,nor,Europa,1945-01-01,68.47,3116032,NA
Norway,nor,Europa,1950-01-01,71.91,3265274,NA
Norway,nor,Europa,1955-01-01,73.21,3430335,NA
Norway,nor,Europa,1960-01-01,73.4,3582508,19134.05988
Norway,nor,Europa,1965-01-01,73.64,3724457,23074.75689
Norway,nor,Europa,1970-01-01,74.25,3876049,26630.95052
Norway,nor,Europa,1975-01-01,75.12,4008026,32686.09264
Norway,nor,Europa,1980-01-01,75.96,4086070,40059.98021
Norway,nor,Europa,1985-01-01,76.35,4153111,46717.22069
Norway,nor,Europa,1990-01-01,76.86,4247286,49741.42576
Norway,nor,Europa,1995-01-01,78.04,4366996,58151.59918
Norway,nor,Europa,2000-01-01,78.9,4499375,67437.74336
Norway,nor,Europa,2005-01-01,80.37,4632359,73036.74036
Norway,nor,Europa,2010-01-01,81.3,4885878,72426.56522
Norway,nor,Europa,2015-01-01,82.41,5199827,74355.51586
Norway,nor,Europa,2019-01-01,82.9,5378859,76085.24552
Nepal,npl,Asia,1800-01-01,32.8,4000000,NA
Nepal,npl,Asia,1805-01-01,32.8,3969912,NA
Nepal,npl,Asia,1810-01-01,32.8,3940060,NA
Nepal,npl,Asia,1815-01-01,32.8,3910423,NA
Nepal,npl,Asia,1820-01-01,32.8,3893440,NA
Nepal,npl,Asia,1825-01-01,32.8,3955859,NA
Nepal,npl,Asia,1830-01-01,32.8,4032104,NA
Nepal,npl,Asia,1835-01-01,32.8,4109818,NA
Nepal,npl,Asia,1840-01-01,32.8,4189030,NA
Nepal,npl,Asia,1845-01-01,32.8,4269769,NA
Nepal,npl,Asia,1850-01-01,32.8,4352082,NA
Nepal,npl,Asia,1855-01-01,32.8,4424032,NA
Nepal,npl,Asia,1860-01-01,32.8,4497158,NA
Nepal,npl,Asia,1865-01-01,32.8,4571458,NA
Nepal,npl,Asia,1870-01-01,32.8,4650247,NA
Nepal,npl,Asia,1875-01-01,33.16,4751513,NA
Nepal,npl,Asia,1880-01-01,33.52,4858341,NA
Nepal,npl,Asia,1885-01-01,33.87,4967533,NA
Nepal,npl,Asia,1890-01-01,34.23,5069145,NA
Nepal,npl,Asia,1895-01-01,34.59,5109099,NA
Nepal,npl,Asia,1900-01-01,34.95,5154160,NA
Nepal,npl,Asia,1905-01-01,35.3,5295005,NA
Nepal,npl,Asia,1910-01-01,35.66,5432566,NA
Nepal,npl,Asia,1915-01-01,36.02,5430161,NA
Nepal,npl,Asia,1920-01-01,36.38,5414633,NA
Nepal,npl,Asia,1925-01-01,36.73,5405247,NA
Nepal,npl,Asia,1930-01-01,37.09,5397000,NA
Nepal,npl,Asia,1935-01-01,37.45,5395876,NA
Nepal,npl,Asia,1940-01-01,37.81,5555340,NA
Nepal,npl,Asia,1945-01-01,38.16,6852015,NA
Nepal,npl,Asia,1950-01-01,40.63,8483322,NA
Nepal,npl,Asia,1955-01-01,42.61,9316916,NA
Nepal,npl,Asia,1960-01-01,44.61,10105060,328.48419
Nepal,npl,Asia,1965-01-01,47.16,10972912,340.09079
Nepal,npl,Asia,1970-01-01,49.27,12074628,351.27423
Nepal,npl,Asia,1975-01-01,50.51,13420367,345.73412
Nepal,npl,Asia,1980-01-01,51.85,15016408,346.93206
Nepal,npl,Asia,1985-01-01,54.73,16858315,392.47146
Nepal,npl,Asia,1990-01-01,58.32,18905480,437.53573
Nepal,npl,Asia,1995-01-01,61.83,21576074,493.6546
Nepal,npl,Asia,2000-01-01,65.39,23941099,562.30313
Nepal,npl,Asia,2005-01-01,67.69,25744500,617.79399
Nepal,npl,Asia,2010-01-01,69.04,27013207,731.66181
Nepal,npl,Asia,2015-01-01,69.35,27015033,901.74961
Nepal,npl,Asia,2019-01-01,71.07,28608715,1069.7891
Pakistan,pak,Asia,1800-01-01,25.8,13119841,NA
Pakistan,pak,Asia,1805-01-01,25.8,13249704,NA
Pakistan,pak,Asia,1810-01-01,25.8,13381804,NA
Pakistan,pak,Asia,1815-01-01,25.8,13527230,NA
Pakistan,pak,Asia,1820-01-01,25.8,13696004,NA
Pakistan,pak,Asia,1825-01-01,25.8,13877407,NA
Pakistan,pak,Asia,1830-01-01,25.8,14107416,NA
Pakistan,pak,Asia,1835-01-01,25.8,14341238,NA
Pakistan,pak,Asia,1840-01-01,25.8,14578935,NA
Pakistan,pak,Asia,1845-01-01,25.8,14820571,NA
Pakistan,pak,Asia,1850-01-01,25.8,15066213,NA
Pakistan,pak,Asia,1855-01-01,25.8,15256157,NA
Pakistan,pak,Asia,1860-01-01,25.8,15448258,NA
Pakistan,pak,Asia,1865-01-01,25.8,15642536,NA
Pakistan,pak,Asia,1870-01-01,25.8,15859694,NA
Pakistan,pak,Asia,1875-01-01,26.25,16212205,NA
Pakistan,pak,Asia,1880-01-01,27.23,16593617,NA
Pakistan,pak,Asia,1885-01-01,28.37,16983731,NA
Pakistan,pak,Asia,1890-01-01,27.31,17382737,NA
Pakistan,pak,Asia,1895-01-01,25.63,17790828,NA
Pakistan,pak,Asia,1900-01-01,23.25,18208202,NA
Pakistan,pak,Asia,1905-01-01,22.52,18635060,NA
Pakistan,pak,Asia,1910-01-01,25.55,19160708,NA
Pakistan,pak,Asia,1915-01-01,27.72,20283702,NA
Pakistan,pak,Asia,1920-01-01,29.96,21691279,NA
Pakistan,pak,Asia,1925-01-01,32.24,23693346,NA
Pakistan,pak,Asia,1930-01-01,34.83,25957952,NA
Pakistan,pak,Asia,1935-01-01,37.53,28439009,NA
Pakistan,pak,Asia,1940-01-01,40.29,31157204,NA
Pakistan,pak,Asia,1945-01-01,43.12,34135204,NA
Pakistan,pak,Asia,1950-01-01,46.01,37542370,NA
Pakistan,pak,Asia,1955-01-01,48.64,40488032,NA
Pakistan,pak,Asia,1960-01-01,51.32,44988690,379.02652
Pakistan,pak,Asia,1965-01-01,54.62,50917975,478.76373
Pakistan,pak,Asia,1970-01-01,57.08,58142062,588.98949
Pakistan,pak,Asia,1975-01-01,59.03,66816875,599.69201
Pakistan,pak,Asia,1980-01-01,60.24,78054346,693.35049
Pakistan,pak,Asia,1985-01-01,60.88,92191505,814.68392
Pakistan,pak,Asia,1990-01-01,61.05,107647918,924.63474
Pakistan,pak,Asia,1995-01-01,60.34,123776835,1008.22476
Pakistan,pak,Asia,2000-01-01,61.04,142343583,1029.11259
Pakistan,pak,Asia,2005-01-01,61.05,160304007,1175.43745
Pakistan,pak,Asia,2010-01-01,63.27,179424643,1238.87348
Pakistan,pak,Asia,2015-01-01,64.42,199426953,1356.66783
Pakistan,pak,Asia,2019-01-01,65.86,216565317,1487.35722
Panama,pan,Amerika,1800-01-01,32.9,75600,NA
Panama,pan,Amerika,1805-01-01,32.9,78389,NA
Panama,pan,Amerika,1810-01-01,32.9,81284,NA
Panama,pan,Amerika,1815-01-01,32.9,84282,NA
Panama,pan,Amerika,1820-01-01,32.9,87391,NA
Panama,pan,Amerika,1825-01-01,32.9,90615,NA
Panama,pan,Amerika,1830-01-01,32.9,93957,NA
Panama,pan,Amerika,1835-01-01,32.9,97423,NA
Panama,pan,Amerika,1840-01-01,32.9,101016,NA
Panama,pan,Amerika,1845-01-01,32.9,104742,NA
Panama,pan,Amerika,1850-01-01,32.9,109736,NA
Panama,pan,Amerika,1855-01-01,32.9,122259,NA
Panama,pan,Amerika,1860-01-01,32.9,137555,NA
Panama,pan,Amerika,1865-01-01,32.9,154764,NA
Panama,pan,Amerika,1870-01-01,32.9,172966,NA
Panama,pan,Amerika,1875-01-01,33.09,185576,NA
Panama,pan,Amerika,1880-01-01,33.28,197859,NA
Panama,pan,Amerika,1885-01-01,33.46,210954,NA
Panama,pan,Amerika,1890-01-01,33.65,224914,NA
Panama,pan,Amerika,1895-01-01,33.84,239795,NA
Panama,pan,Amerika,1900-01-01,34.03,256935,NA
Panama,pan,Amerika,1905-01-01,34.21,283894,NA
Panama,pan,Amerika,1910-01-01,34.4,318871,NA
Panama,pan,Amerika,1915-01-01,34.59,384519,NA
Panama,pan,Amerika,1920-01-01,35.83,459331,NA
Panama,pan,Amerika,1925-01-01,37.09,481970,NA
Panama,pan,Amerika,1930-01-01,38.36,503191,NA
Panama,pan,Amerika,1935-01-01,42.05,577106,NA
Panama,pan,Amerika,1940-01-01,45.79,669047,NA
Panama,pan,Amerika,1945-01-01,53.26,759494,NA
Panama,pan,Amerika,1950-01-01,60.82,859658,NA
Panama,pan,Amerika,1955-01-01,62.48,981083,NA
Panama,pan,Amerika,1960-01-01,65.88,1133005,2708.60094
Panama,pan,Amerika,1965-01-01,67.48,1314679,3468.02624
Panama,pan,Amerika,1970-01-01,68.1,1519286,4348.57171
Panama,pan,Amerika,1975-01-01,71.63,1745142,4766.33144
Panama,pan,Amerika,1980-01-01,74.21,1978489,5606.99116
Panama,pan,Amerika,1985-01-01,75.35,2219200,5920.36405
Panama,pan,Amerika,1990-01-01,76.42,2470946,5142.22
Panama,pan,Amerika,1995-01-01,76.54,2739667,6059.81881
Panama,pan,Amerika,2000-01-01,77.98,3030333,6955.27312
Panama,pan,Amerika,2005-01-01,78.22,3330222,7815.21161
Panama,pan,Amerika,2010-01-01,78.5,3642691,10232.32721
Panama,pan,Amerika,2015-01-01,79.26,3968490,13630.32287
Panama,pan,Amerika,2019-01-01,80.03,4246440,15069.06582
Peru,per,Amerika,1800-01-01,35.7,1271000,NA
Peru,per,Amerika,1805-01-01,35.7,1282347,NA
Peru,per,Amerika,1810-01-01,35.7,1293800,NA
Peru,per,Amerika,1815-01-01,35.7,1305350,NA
Peru,per,Amerika,1820-01-01,35.7,1318957,NA
Peru,per,Amerika,1825-01-01,35.7,1345222,NA
Peru,per,Amerika,1830-01-01,35.7,1408988,NA
Peru,per,Amerika,1835-01-01,35.7,1723594,NA
Peru,per,Amerika,1840-01-01,35.7,2157778,NA
Peru,per,Amerika,1845-01-01,35.7,2701335,NA
Peru,per,Amerika,1850-01-01,35.7,3227122,NA
Peru,per,Amerika,1855-01-01,35.7,2903227,NA
Peru,per,Amerika,1860-01-01,35.7,2546502,NA
Peru,per,Amerika,1865-01-01,35.7,2553678,NA
Peru,per,Amerika,1870-01-01,35.7,2628547,NA
Peru,per,Amerika,1875-01-01,35.44,2787739,NA
Peru,per,Amerika,1880-01-01,35.18,2970320,NA
Peru,per,Amerika,1885-01-01,34.92,3164856,NA
Peru,per,Amerika,1890-01-01,34.66,3364190,NA
Peru,per,Amerika,1895-01-01,34.4,3524077,NA
Peru,per,Amerika,1900-01-01,34.14,3692024,NA
Peru,per,Amerika,1905-01-01,33.88,3926308,NA
Peru,per,Amerika,1910-01-01,33.62,4185061,NA
Peru,per,Amerika,1915-01-01,33.36,4460303,NA
Peru,per,Amerika,1920-01-01,33.1,4759673,NA
Peru,per,Amerika,1925-01-01,32.84,5135856,NA
Peru,per,Amerika,1930-01-01,32.58,5553548,NA
Peru,per,Amerika,1935-01-01,32.32,6018348,NA
Peru,per,Amerika,1940-01-01,32.06,6527645,NA
Peru,per,Amerika,1945-01-01,35.1,7102849,NA
Peru,per,Amerika,1950-01-01,38.09,7777452,NA
Peru,per,Amerika,1955-01-01,43.67,8858392,NA
Peru,per,Amerika,1960-01-01,47.26,10155011,2709.49344
Peru,per,Amerika,1965-01-01,54.12,11711402,3258.23119
Peru,per,Amerika,1970-01-01,48.63,13459789,3415.01305
Peru,per,Amerika,1975-01-01,63.4,15424745,3910.5972
Peru,per,Amerika,1980-01-01,65.1,17547612,3757.08694
Peru,per,Amerika,1985-01-01,65.94,19772871,3326.76028
Peru,per,Amerika,1990-01-01,69.24,22071433,2700.00636
Peru,per,Amerika,1995-01-01,71.49,24299168,3165.48997
Peru,per,Amerika,2000-01-01,74.61,26459944,3303.50094
Peru,per,Amerika,2005-01-01,77.16,27866140,3867.5274
Peru,per,Amerika,2010-01-01,77.32,29027680,5177.84128
Peru,per,Amerika,2015-01-01,79.4,30470739,6229.10067
Peru,per,Amerika,2019-01-01,80.25,32510462,6611.49276
Philippines,phl,Asia,1800-01-01,30.9,2500000,NA
Philippines,phl,Asia,1805-01-01,30.9,2198295,NA
Philippines,phl,Asia,1810-01-01,30.9,1977352,NA
Philippines,phl,Asia,1815-01-01,30.9,2051192,NA
Philippines,phl,Asia,1820-01-01,30.9,2184052,NA
Philippines,phl,Asia,1825-01-01,30.9,2377275,NA
Philippines,phl,Asia,1830-01-01,30.9,2596360,NA
Philippines,phl,Asia,1835-01-01,30.9,2835636,NA
Philippines,phl,Asia,1840-01-01,30.9,3092731,NA
Philippines,phl,Asia,1845-01-01,30.9,3344857,NA
Philippines,phl,Asia,1850-01-01,30.9,3616131,NA
Philippines,phl,Asia,1855-01-01,30.9,3894805,NA
Philippines,phl,Asia,1860-01-01,30.9,4198186,NA
Philippines,phl,Asia,1865-01-01,30.9,4524794,NA
Philippines,phl,Asia,1870-01-01,30.9,4875900,NA
Philippines,phl,Asia,1875-01-01,30.91,5250664,NA
Philippines,phl,Asia,1880-01-01,30.93,5622571,NA
Philippines,phl,Asia,1885-01-01,30.94,5821421,NA
Philippines,phl,Asia,1890-01-01,30.96,6011548,NA
Philippines,phl,Asia,1895-01-01,30.97,6312457,NA
Philippines,phl,Asia,1900-01-01,30.98,6672632,NA
Philippines,phl,Asia,1905-01-01,31,7235831,NA
Philippines,phl,Asia,1910-01-01,31.01,7876852,NA
Philippines,phl,Asia,1915-01-01,31.03,8575077,NA
Philippines,phl,Asia,1920-01-01,31.04,9403619,NA
Philippines,phl,Asia,1925-01-01,31.05,10420173,NA
Philippines,phl,Asia,1930-01-01,34.59,11573008,NA
